Timestamp (s),X-Position (%),Y-Position (%)
1163914,39,43
1163914,40,45
1164514,38,36
1164514,38,36
1164514,38,35
1164514,36,34
1164614,36,32
1165414,34,32
1165614,35,32
1165814,35,31
1166614,34,32
1166614,34,34
1166714,37,34
1167314,34,32
1167614,30,28
1167814,31,29
1167614,33,32
1167714,33,33
1168614,34,30
1169014,35,33
1169114,35,34
1169114,38,33
1169314,36,32
1169614,35,32
1170414,32,27
1170414,34,31
1170614,34,31
1170714,36,34
1171214,37,33
1171314,34,32
1171414,33,32
1171414,30,27
1171814,36,32
1172114,37,33
1174114,33,31
1174214,35,32
1174514,36,32
1174814,33,27
1174914,34,27
1175414,35,31
1175514,35,33
1176014,36,33
1176114,37,34
1176314,34,32
1176414,34,33
1176914,35,34
1178314,37,37
1178314,37,35
1178514,35,33
1178514,35,31
1178514,36,31
1178514,37,32
1179114,39,39
1179214,35,34
1179614,38,37
1179714,34,37
1180114,34,32
1180214,35,31
1181214,34,32
1181314,35,32
1181514,37,33
1183014,35,32
1184414,34,33
1184614,35,32
1184914,34,32
1185214,35,32
1186314,32,27
1186414,36,28
1186714,33,31
1186814,32,32
1188914,35,34
1188914,37,34
1192014,32,28
1194614,33,28
1194914,34,31
1195114,35,32
1195314,35,33
1195414,35,34
1197514,34,31
1197614,36,32
1197814,35,31
1197914,35,33
1198814,35,31
1198614,35,33
1199414,34,31
1199614,34,33
1200414,35,32
1200614,32,28
1200814,35,31
1200914,35,34
1201014,32,28
1201114,33,27
1201714,35,34
1202314,35,33
1202414,35,34
1204114,36,34
1204214,36,35
1204514,37,33
1205414,42,48
1207413,33,29
1207513,31,26
1207613,32,29
1207813,34,29
1209013,40,45
1209213,41,47
1209613,34,31
1209813,42,46
1211113,42,46
1211113,40,43
1211413,36,34
1214813,33,29
1214913,29,28
1215813,37,38
1216013,38,40
1218713,38,37
1219813,39,42
1220713,38,42
1221113,39,40
1221113,37,38
1221213,38,36
1222513,38,35
1222713,39,36
1225513,38,41
1226113,40,40
1226213,39,39
1227213,38,40
1227313,37,38
1227513,39,44
1228213,38,38
1228413,40,42
1229013,40,40
1231213,40,44
1231313,39,37
1234713,43,47
1239313,41,42
1239813,41,40
1239913,41,38
1240213,39,37
1240413,37,36
1242413,37,37
1245413,37,37
1248913,37,36
1249313,39,39
1249413,39,37
1249613,38,35
1252213,37,35
1253413,37,37
1253813,37,35
1256413,37,37
1260313,36,40
1260613,39,43
1262913,38,43
1264613,40,41
1264813,40,39
1265413,40,42
1265513,40,41
1266813,39,39
1267113,41,43
1276813,37,39
1277913,37,37
1278113,37,39
1279713,36,37
1279813,36,40
1280213,36,35
1280713,38,37
1282913,37,36
1283313,37,36
1283513,37,39
1283713,38,39
1290013,38,37
1290513,39,40
1291313,39,40
1291413,39,39
1291813,37,37
1293413,37,36
1293513,39,37
1296013,37,39
1296213,38,37
1296413,38,37
1299813,35,36
1299913,36,37
1300413,38,39
1300713,39,41
1306513,32,26
1306613,32,25
1307813,34,33
1308313,31,26
1308413,31,26
1308513,31,26
1308713,32,27
1309013,33,27
1309013,33,26
1309913,39,40
1310013,32,26
1310113,33,27
1310213,34,25
1310813,39,36
1311013,33,25
1311113,33,27
1311413,34,25
1311513,33,26
1311213,36,38
1311113,33,36
1312013,33,26
1312113,33,27
1312313,37,27
1312413,37,27
1312813,36,33
1313013,38,37
1313813,38,35
1313813,30,26
1313913,32,27
1314013,33,25
1314113,33,26
1314213,34,27
1314313,35,26
1314813,34,26
1314913,34,27
1315113,35,26
1315313,35,27
1314713,39,43
1315013,41,44
1314213,34,34
1314313,34,35
1316113,32,26
1316213,32,26
1316413,35,26
1316513,36,26
1316613,36,27
1316713,37,26
1316813,38,28
1317313,37,35
1320713,31,26
1320813,33,26
1320913,33,26
1321013,29,25
1321013,26,25
1323113,28,31
1324713,37,35
1325113,36,34
1325860,39,40
1326060,40,42
1326760,37,34
1326960,36,37
1327060,37,38
1327160,38,41
1327160,40,39
1327160,37,35
1327860,37,32
1327760,33,27
1327760,36,28
1328360,34,31
1328360,32,32
1328360,38,43
1328860,34,31
1329360,34,32
1329860,34,32
1330160,34,31
1330260,34,33
1330560,35,31
1330560,32,30
1330760,34,32
1330860,34,33
1330960,34,33
1331160,34,30
1331260,34,32
1331360,34,33
1331560,36,30
1331660,36,31
1331760,35,32
1331760,35,34
1332060,37,35
1332260,35,32
1332360,36,31
1332960,35,33
1333260,35,33
1333260,35,33
1333260,35,34
1333260,36,32
1334260,36,33
1334260,35,32
1334260,34,31
1334260,33,30
1334860,34,30
1334860,35,31
1334860,36,31
1334860,37,32
1334860,36,37
1335160,36,33
1335360,36,38
1334960,40,44
1336060,34,30
1336060,34,31
1336060,35,31
1336060,35,32
1336060,35,32
1336060,37,33
1336060,36,33
1336060,35,34
1336060,37,36
1336760,38,34
1336960,34,32
1336960,33,31
1336960,32,31
1337460,35,33
1337460,34,33
1337460,38,33
1337660,35,32
1337760,35,31
1337860,33,30
1337860,33,29
1338060,31,28
1338360,39,40
1338460,37,34
1338560,37,33
1338660,37,33
1338760,36,32
1339260,35,30
1339260,36,31
1339260,36,32
1339260,36,32
1339660,33,29
1339660,34,28
1340060,36,33
1340160,35,32
1340260,35,31
1340660,35,29
1340960,35,34
1341360,39,35
1341360,37,34
1341360,38,33
1341360,35,33
1341460,35,32
1341560,35,31
1341560,35,31
1341560,34,30
1341660,32,29
1342360,36,34
1342360,35,32
1342360,35,32
1342360,33,30
1342860,34,32
1342860,35,31
1343160,35,31
1343960,36,35
1343960,33,33
1343960,36,33
1344260,35,33
1344360,36,32
1344960,33,28
1344960,34,27
1344960,33,27
1345160,34,34
1345460,35,34
1345560,35,32
1345560,35,32
1345560,35,31
1345960,33,28
1346260,37,33
1346460,38,34
1346460,40,41
1346960,35,33
1346960,35,32
1346960,34,32
1347060,32,30
1347160,32,29
1347360,39,40
1347660,36,33
1347760,35,32
1347860,34,31
1347860,33,30
1347960,32,30
1348160,35,35
1348160,36,36
1348160,37,35
1348160,36,34
1348360,35,32
1348460,35,31
1348960,36,31
1349160,37,33
1349560,35,32
1349660,36,33
1349660,36,34
1349760,37,34
1349860,38,35
1350260,38,34
1350360,37,32
1350460,36,32
1350560,35,31
1350660,35,30
1350960,35,32
1350960,35,33
1350960,36,33
1351460,34,33
1351760,34,32
1351960,34,31
1352260,34,31
1352460,34,32
1352860,35,31
1352860,35,31
1352860,35,32
1352860,35,32
1353360,35,33
1353460,35,32
1353860,35,30
1353860,34,32
1354060,34,32
1354060,34,33
1354560,35,33
1354660,34,32
1354760,33,31
1354760,34,31
1354860,29,28
1354860,30,28
1355260,35,32
1355460,35,32
1355560,34,31
1356160,34,33
1356160,36,34
1356160,37,32
1356460,38,33
1356560,39,34
1356760,33,31
1356760,31,30
1357260,36,34
1357360,34,32
1357560,35,31
1357760,36,33
1357860,37,33
1358060,37,34
1358660,35,36
1359160,38,39
1359360,37,38
1359460,38,42
1358460,35,33
1359260,34,33
1359260,33,32
1359260,34,31
1359360,35,30
1359860,35,30
1359960,36,32
1359960,34,34
1360260,35,34
1360360,35,33
1360660,37,32
1360760,35,33
1360960,36,32
1361360,35,31
1361460,35,31
1361660,37,31
1361760,34,32
1361960,35,31
1362160,36,31
1363060,42,47
1363360,34,33
1363460,35,33
1363560,34,32
1363660,34,31
1363760,35,32
1363860,34,34
1364060,35,33
1364260,34,30
1364360,35,31
1365160,34,31
1365260,35,31
1365360,35,33
1365460,38,32
1365660,34,32
1366160,36,35
1366660,36,34
1366760,33,31
1366760,36,31
1366860,37,31
1367060,37,33
1367060,37,37
1367260,35,32
1367460,39,39
1367460,37,41
1367660,36,36
1367860,35,35
1368460,34,32
1368660,34,32
1369460,33,30
1369860,38,40
1370260,34,31
1370260,35,32
1370660,34,31
1370460,37,41
1370560,37,39
1370860,38,39
1371160,35,32
1371360,34,31
1371460,35,30
1372460,33,30
1372660,34,32
1372760,34,33
1373160,34,35
1373360,35,31
1373360,34,30
1373860,36,33
1373860,36,32
1374160,38,38
1374260,39,37
1374460,40,39
1374360,34,32
1374360,35,31
1374360,34,31
1374360,37,31
1375460,39,40
1375460,38,38
1375760,37,34
1375960,34,31
1376160,35,32
1376260,35,30
1376260,34,30
1376660,36,37
1377060,38,38
1377060,37,40
1377360,33,31
1377460,35,32
1377860,35,31
1377860,36,31
1377860,36,32
1378060,36,33
1378460,35,30
1378460,35,31
1378660,36,33
1378860,37,33
1378960,35,31
1380260,35,33
1380460,36,33
1380560,33,32
1380560,32,31
1380860,33,30
1380960,33,31
1381060,34,32
1381460,34,31
1381760,34,32
1381860,35,33
1382160,37,32
1382260,36,31
1382360,34,31
1382660,36,32
1382860,35,31
1383460,33,27
1383460,35,28
1383660,34,32
1383860,35,31
1383960,34,31
1383960,34,32
1383960,36,32
1384060,37,31
1384060,36,31
1384660,35,34
1385160,37,33
1385160,36,32
1385260,35,31
1386160,37,32
1386160,37,32
1386160,35,31
1386160,37,30
1387860,35,32
1387860,34,31
1388160,35,34
1388460,37,34
1388660,36,32
1388760,36,31
1388960,37,31
1389060,38,32
1389260,41,46
1389260,40,47
1389660,36,31
1389760,37,31
1389960,37,33
1390360,38,32
1390460,38,31
1390560,38,31
1390760,39,32
1392260,34,31
1392260,34,32
1392560,35,33
1392760,33,30
1392860,32,29
1392860,30,28
1393160,33,31
1393160,32,31
1393160,31,31
1393860,34,32
1393860,35,31
1394160,34,31
1394460,35,32
1394560,35,32
1394660,36,31
1394760,34,34
1395060,35,34
1395260,35,32
1395760,33,28
1395660,32,32
1395760,32,34
1396060,34,33
1396160,35,34
1396260,35,34
1396360,36,34
1396560,34,32
1396560,34,31
1396560,33,29
1396660,36,28
1396860,34,32
1397360,37,34
1397460,36,33
1397460,35,32
1397860,34,29
1397860,35,28
1398160,35,32
1398160,35,33
1398560,36,32
1398560,34,32
1398660,37,36
1398660,37,37
1398860,39,40
1398960,36,31
1398960,37,32
1399160,36,33
1399060,36,41
1399360,38,34
1399660,36,34
1399860,38,36
1399960,36,38
1399660,34,33
1399660,33,33
1400160,35,32
1400160,35,33
1400460,35,33
1400660,34,31
1400660,34,30
1400760,34,28
1401060,36,31
1401160,34,32
1401360,37,29
1401460,36,31
1401960,35,32
1402060,35,34
1402360,37,34
1402460,37,33
1402660,37,32
1402760,35,31
1403260,33,29
1403760,35,33
1404060,37,38
1404160,38,41
1404260,38,38
1404360,36,35
1404460,34,33
1404660,36,33
1404760,35,31
1404960,36,31
1405160,36,33
1405260,37,33
1406060,39,41
1406260,40,43
1406460,35,34
1406560,36,33
1406560,36,32
1406660,36,32
1406760,36,31
1407260,36,35
1407360,36,36
1400560,32,28
1402360,34,29
1403160,34,29
1405560,33,28
1405660,33,28
1407160,33,28
1407760,35,35
1407860,35,37
1408560,34,28
1410260,36,36
1411360,36,36
1411560,36,35
1412160,37,36
1428459,37,38
1429159,37,36
1429959,37,36
1430359,37,37
1431159,36,35
1432159,37,38
1432359,37,37
1432559,34,35
1432759,34,34
1433559,34,33
1433759,34,32
1434559,35,36
1434859,35,34
1435459,34,31
1435559,34,32
1435559,35,32
1435959,35,33
1436159,36,34
1436359,36,35
1436959,37,34
1437459,34,33
1437759,32,32
1437859,31,32
1438259,34,33
1438759,36,34
1438859,36,33
1438959,37,32
1439059,36,32
1439359,36,31
1439559,35,35
1440259,36,33
1440459,36,31
1441259,35,32
1441459,36,33
1441559,36,33
1442259,35,32
1442459,34,31
1442759,34,31
1442859,33,31
1442859,34,32
1442959,34,30
1443359,35,33
1443359,33,32
1443659,35,33
1444059,37,36
1444959,33,31
1445059,34,32
1445559,33,29
1445559,31,29
1445859,33,32
1446159,32,32
1446159,28,32
1446359,34,31
1446759,37,38
1446859,38,40
1447259,33,30
1447559,34,32
1447759,36,35
1447959,35,31
1448059,35,32
1448559,34,33
1448959,37,37
1449159,39,40
1449159,34,32
1449359,35,34
1449459,35,31
1449659,36,31
1449959,36,36
1450259,37,33
1450859,38,37
1451359,39,41
1451359,37,35
1451459,36,33
1451359,35,32
1451359,34,31
1451359,32,31
1451759,35,31
1451859,35,33
1451959,36,35
1451959,36,35
1452059,37,33
1452159,36,32
1452159,35,31
1452259,35,30
1452359,33,27
1452259,38,37
1452359,38,38
1452359,38,40
1453059,36,33
1453659,37,35
1453659,37,35
1453259,34,33
1453259,31,32
1453259,31,31
1453759,35,31
1453859,36,32
1453959,36,33
1454159,35,33
1454359,37,32
1454659,32,28
1454859,34,27
1454959,34,28
1454959,33,29
1455359,35,31
1455459,34,32
1455959,36,33
1455959,35,31
1456059,36,32
1456559,34,33
1457159,35,33
1457359,35,32
1457459,35,32
1457459,36,31
1457759,35,29
1458159,36,39
1458559,35,31
1458659,35,33
1459059,36,33
1459159,35,37
1459459,36,33
1459459,38,32
1459459,37,31
1459459,36,31
1459859,38,38
1460359,33,33
1460559,38,40
1460759,36,36
1461259,36,37
1461459,38,41
1461659,31,28
1462459,34,31
1462659,35,33
1463059,35,31
1463359,35,32
1463459,35,33
1463659,35,34
1464059,34,31
1464159,34,32
1464359,36,34
1464359,36,35
1464759,36,36
1464959,36,33
1464959,35,32
1465059,34,31
1465559,34,32
1465759,36,32
1466059,35,34
1466159,36,34
1466559,38,34
1466759,34,33
1467459,35,33
1467459,34,32
1468359,34,32
1468759,33,30
1469059,34,32
1469359,34,33
1470259,37,36
1470259,36,34
1470459,34,32
1470459,33,31
1470759,34,32
1470859,34,33
1470859,33,35
1471259,35,33
1471459,34,32
1472059,35,33
1472159,35,32
1472459,36,32
1472459,36,33
1472459,35,35
1472659,34,37
1473059,36,34
1473259,34,33
1473359,33,32
1473359,33,32
1473559,35,33
1473959,37,39
1474159,33,30
1474659,35,32
1474759,35,32
1474959,36,32
1474959,35,33
1474459,39,44
1475159,36,32
1475259,37,33
1475459,38,32
1475459,37,31
1475459,39,42
1476159,37,38
1476359,36,35
1476459,35,33
1476559,37,32
1476559,36,31
1477459,41,46
1478159,39,39
1477459,34,31
1477559,33,32
1477659,33,33
1477659,33,34
1478159,36,34
1478459,35,32
1478459,35,31
1479159,37,38
1479359,36,34
1479359,34,33
1479559,38,32
1479559,34,33
1479859,39,41
1479859,38,40
1480759,37,36
1480859,33,30
1481159,35,33
1481159,35,33
1481159,35,32
1481559,41,42
1481559,42,43
1481659,36,33
1481759,38,33
1481959,37,31
1483059,38,41
1483059,38,42
1482559,35,34
1483059,36,32
1483759,39,41
1483959,34,33
1483959,34,32
1484259,36,32
1484259,33,31
1484259,32,31
1484559,39,40
1484559,39,42
1484659,41,44
1485459,41,42
1486059,40,43
1486159,38,40
1485659,35,33
1485659,35,33
1485659,34,32
1485659,33,31
1486159,35,33
1486259,35,34
1487259,32,28
1487659,34,33
1487659,33,32
1487659,33,31
1487659,32,30
1488359,35,33
1488959,35,32
1489059,36,32
1489159,36,32
1489359,35,33
1489459,35,34
1489459,35,34
1490159,34,33
1490459,35,33
1491059,35,35
1491259,36,34
1491359,34,32
1491559,35,33
1492159,34,33
1492459,35,41
1493459,35,32
1493659,35,32
1493759,35,33
1495359,41,46
1496459,41,44
1496659,35,33
1496659,41,46
1496759,42,44
1496959,35,33
1496959,34,32
1496959,33,31
1496959,33,30
1497259,34,31
1497359,35,32
1497459,36,32
1497459,35,30
1497559,38,33
1497759,30,27
1498359,38,37
1498959,34,32
1499559,37,39
1499659,39,38
1499959,33,31
1499959,34,31
1500259,39,40
1500259,40,41
1500559,32,31
1500859,35,31
1500859,36,31
1501359,37,33
1501359,36,34
1501559,34,35
1501659,32,36
1501959,35,33
1502559,35,32
1502659,36,32
1502659,35,33
1503059,34,31
1503259,35,30
1504459,35,33
1504559,33,31
1505059,35,32
1505859,35,32
1505959,35,33
1506359,36,33
1506559,35,31
1506959,35,34
1506959,34,32
1507059,42,45
1507359,35,33
1509359,34,32
1509359,36,33
1509959,36,34
1510059,36,32
1510359,35,31
1510959,33,29
1511559,34,32
1511759,35,32
1511959,35,32
1512059,36,34
1512159,37,32
1512359,37,32
1512659,34,29
1513259,34,29
1513759,35,32
1513959,34,29
1513959,37,37
1514259,37,37
1514859,35,32
1515159,35,32
1516159,38,37
1516159,40,40
1516159,39,41
1516459,33,32
1516559,35,33
1516559,36,34
1517159,34,31
1517459,34,28
1517659,35,31
1517759,36,32
1517759,36,33
1517959,34,33
1518159,36,37
1518159,35,38
1518159,35,39
1518459,35,32
1518459,35,32
1518559,32,30
1518559,31,29
1519359,36,33
1519459,36,32
1519859,33,29
1519659,35,34
1519959,36,33
1520259,36,31
1520359,36,32
1520859,36,34
1521059,36,34
1521659,32,28
1521659,33,29
1522259,38,39
1522459,34,31
1522759,35,31
1522759,35,32
1523059,36,34
1523059,38,34
1523059,38,34
1523259,40,46
1523159,34,31
1523259,36,33
1523659,35,32
1523759,35,33
1523859,37,34
1523859,35,34
1524359,44,48
1524659,45,47
1524959,34,35
1525059,35,34
1525159,36,33
1525259,36,33
1525559,35,31
1525659,36,31
1526859,35,31
1527059,36,32
1527459,35,32
1527559,36,37
1529259,34,32
1530959,34,32
1532059,34,32
1532759,38,39
1532859,38,41
1532759,34,34
1532959,34,32
1533159,35,33
1534359,34,31
1534359,34,31
1534359,34,32
1534659,34,33
1534859,36,34
1535159,36,35
1535759,34,31
1535859,34,32
1536759,33,27
1536959,32,27
1537459,33,28
1537759,32,27
1537959,33,28
1537859,33,31
1537959,33,31
1538359,33,31
1538459,34,32
1539159,34,33
1539559,34,31
1540359,35,33
1540359,34,32
1540759,42,43
1541859,31,28
1541859,35,33
1542059,34,30
1542159,33,29
1542259,33,29
1542659,34,31
1543259,35,31
1543359,35,32
1543559,35,32
1543659,35,33
1543859,37,34
1544059,35,31
1544159,37,31
1544259,36,32
1544559,37,31
1545559,33,28
1545759,34,31
1546359,34,32
1546459,34,33
1547159,35,31
1547259,35,31
1547459,35,32
1548659,35,32
1549459,38,40
1549659,34,32
1550359,38,40
1551459,34,33
1551759,34,31
1555759,34,32
1555959,34,32
1556159,34,32
1558259,35,33
1558659,37,38
1558759,37,39
1558959,35,34
1560659,34,33
1561359,37,34
1561559,34,34
1561659,34,32
1561759,34,31
1561959,34,31
1562059,35,32
1563859,35,33
1563859,34,34
1563859,32,30
1564159,34,31
1564359,36,31
1564459,36,36
1564759,37,33
1564859,36,31
1565159,36,31
1565359,35,33
1565459,35,33
1566059,37,36
1566159,38,37
1566859,37,37
1566859,39,36
1566959,33,31
1567059,35,32
1567759,35,32
1568159,36,34
1568359,35,33
1569358,36,33
1569658,36,33
1570558,33,32
1571058,34,32
1571758,34,30
1572058,35,32
1572158,35,34
1572658,37,36
1573258,38,36
1573258,39,42
1573458,39,41
1575058,35,34
1575458,34,30
1575558,34,31
1575958,36,33
1576058,36,34
1576058,36,34
1576458,37,34
1576858,35,31
1577558,36,32
1578358,36,35
1578958,36,36
1579458,37,36
1579558,38,38
1579858,35,31
1580658,36,32
1582158,36,35
1582458,38,35
1582758,34,33
1582958,37,37
1583458,35,32
1583758,34,31
1583958,35,32
1584258,36,33
1585058,36,32
1585258,36,32
1585658,37,35
1585858,35,31
1586658,35,31
1586658,35,32
1586658,35,33
1587058,36,34
1587558,35,32
1587758,34,33
1588058,34,32
1588158,34,31
1588358,35,34
1588458,35,32
1588758,34,31
1589058,35,33
1589158,35,33
1589258,34,32
1589258,34,31
1589358,34,31
1589558,34,31
1589658,36,31
1590458,34,31
1590458,35,32
1590658,35,33
1590758,34,34
1591058,35,33
1591658,37,34
1591758,36,33
1591958,35,32
1591958,34,31
1592658,35,32
1592758,35,33
1593358,34,32
1593458,36,32
1593558,36,33
1593858,36,35
1594158,34,31
1595558,33,31
1595658,33,32
1596158,34,31
1596158,33,31
1596358,32,33
1596458,34,34
1596658,33,32
1596658,33,27
1596658,29,29
1596758,34,28
1597058,32,32
1597158,32,32
1597158,33,33
1597258,35,32
1597358,35,31
1597458,36,32
1597658,35,31
1597758,35,31
1598358,35,32
1598858,37,33
1598858,34,30
1598858,36,35
1599258,35,31
1599458,35,32
1599458,36,33
1599458,36,34
1599858,35,32
1599858,34,30
1599958,36,31
1600358,34,29
1600358,33,28
1600958,34,32
1600958,35,34
1601458,36,35
1601558,35,33
1601658,35,32
1601758,35,31
1602258,35,31
1602358,34,33
1602658,36,32
1602858,35,31
1602858,33,34
1603358,35,33
1603458,35,31
1603558,35,31
1603958,35,32
1604058,34,31
1604558,35,31
1604958,35,34
1604958,35,33
1604958,34,32
1604958,34,31
1604958,34,31
1605158,35,35
1605258,36,34
1605258,38,40
1606058,35,32
1606158,35,32
1606258,35,31
1606758,36,31
1606858,36,32
1606958,36,33
1607158,37,34
1607258,38,41
1607558,37,36
1607658,39,39
1608058,34,34
1608358,37,31
1608458,36,32
1608558,36,33
1608558,36,34
1609058,37,32
1609058,31,28
1609058,26,28
1609358,38,31
1609458,38,31
1609558,38,32
1610558,35,33
1611058,34,31
1611258,35,32
1611358,35,33
1611458,36,33
1611758,36,33
1612158,37,35
1612458,36,33
1612558,34,32
1612658,35,31
1612958,34,33
1613358,36,34
1613758,41,47
1614958,39,41
1615058,41,44
1615158,41,42
1615758,38,38
1616458,39,38
1616558,39,38
1616658,39,38
1615058,34,31
1615158,32,32
1615258,34,33
1615358,36,33
1615658,35,32
1616058,36,34
1616358,35,31
1616558,36,32
1616658,36,32
1616758,36,33
1617058,36,31
1617058,36,32
1617158,35,34
1617558,37,32
1617958,37,34
1618358,36,37
1618658,34,30
1618758,35,32
1618958,35,32
1618958,35,33
1619058,37,37
1619358,37,34
1619358,36,35
1619658,36,35
1620258,34,31
1620258,35,32
1620258,38,32
1620558,35,35
1620558,36,35
1620958,36,31
1622358,37,38
1622458,37,39
1622558,40,38
1622458,34,34
1622558,33,31
1622958,36,34
1623158,35,33
1623358,34,32
1624758,37,33
1624858,36,32
1625658,35,33
1625758,36,34
1626558,38,40
1626958,32,28
1627058,32,28
1627458,33,28
1627458,36,37
1627658,36,36
1627858,37,34
1628058,34,33
1628558,33,28
1632115,32,28
1632315,38,40
1635715,31,27
1635815,31,28
1637815,36,37
1638115,35,33
1638115,35,33
1638115,36,36
1638815,36,33
1639015,36,33
1639015,35,32
1641815,37,39
1641815,38,40
1642515,34,31
1642815,35,31
1643015,35,32
1643315,42,43
1644315,34,32
1644415,35,31
1644715,35,31
1645315,36,32
1645315,35,33
1645315,36,34
1646215,34,33
1646315,35,33
1646615,36,34
1646615,36,33
1646815,36,32
1646915,34,31
1647115,36,39
1647115,37,37
1647115,39,39
1647715,35,32
1648015,36,36
1648315,36,36
1648715,37,35
1648915,34,33
1649115,35,34
1649215,37,37
1649315,36,38
1649415,37,39
1649815,35,31
1649815,35,31
1649815,38,42
1651515,37,41
1651515,38,41
1651715,34,32
1651915,34,31
1652115,34,34
1652915,33,29
1654315,34,33
1655715,37,40
1656315,33,29
1656315,33,29
1656715,34,32
1659715,34,33
1660715,34,31
1661615,34,31
1661715,34,32
1664115,35,33
1664515,36,33
1664615,39,42
1664615,39,45
1664915,36,33
1665215,35,33
1665715,37,34
1666215,41,39
1666315,40,40
1667015,35,34
1667115,36,34
1667215,37,35
1667615,37,34
1667715,36,33
1668615,36,33
1668815,37,34
1668915,36,35
1669815,36,34
1669915,36,33
1671015,36,34
1673815,35,32
1673915,35,32
1674115,35,32
1674115,36,31
1674615,35,31
1675115,35,32
1675215,35,32
1675415,35,33
1675815,36,33
1676015,36,34
1676215,37,35
1680115,35,34
1680315,37,36
1680415,33,30
1680615,34,28
1680715,35,28
1680815,36,28
1680715,32,31
1681015,35,33
1681215,34,31
1682015,36,34
1682415,37,32
1682515,36,33
1682815,35,33
1683015,36,32
1683115,35,35
1683315,34,33
1684715,34,33
1684915,37,34
1685615,36,35
1685915,35,33
1686615,35,33
1686915,36,34
1687215,36,33
1687615,35,33
1688115,35,32
1688315,35,31
1688515,36,33
1688715,34,34
1689115,33,35
1689115,35,33
1689215,35,32
1689415,34,35
1689815,35,35
1690415,34,31
1691515,35,34
1691615,37,34
1691915,35,32
1692015,33,31
1692315,35,29
1692614,35,32
1693114,31,28
1693514,34,32
1693514,34,32
1693514,35,33
1693614,35,34
1693814,35,34
1694514,36,33
1694714,37,33
1694814,36,32
1695514,35,33
1695514,36,33
1695714,35,34
1695714,36,34
1696114,34,31
1696414,35,31
1696414,35,33
1696714,36,32
1696814,36,34
1696914,36,36
1697414,34,34
1697814,37,33
1697914,36,32
1698114,37,31
1698314,36,33
1698314,36,33
1698414,36,34
1698714,36,35
1698714,36,35
1699614,35,33
1699614,35,32
1699614,35,32
1699914,33,29
1700114,35,33
1700214,36,37
1700414,36,38
1702614,34,33
1702614,35,33
1703914,33,28
1704114,33,28
1705214,33,28
1705314,33,28
1706014,33,28
1707114,32,28
1708714,34,32
1708814,36,33
1708914,36,38
1709414,37,33
1710514,33,28
1710714,33,28
1710814,33,31
1714014,32,28
1715014,34,33
1717414,40,43
1718914,40,48
1719214,41,44
1719914,42,46
1721314,36,31
1722314,36,33
1723514,37,39
1723914,36,30
1724414,40,40
1727214,38,38
1727414,40,40
1728214,37,33
1728914,32,26
1729014,32,28
1729314,32,27
1729514,33,26
1729614,31,25
1730014,33,27
1730114,35,27
1730314,35,27
1730814,34,33
1730814,36,34
1731014,36,27
1731114,35,27
1731114,39,42
1731914,33,27
1732014,33,28
1732114,39,27
1732214,37,27
1732214,36,27
1732414,42,28
1732214,36,44
1732614,40,42
1732414,35,33
1733014,38,41
1733214,40,42
1733314,41,44
1733714,35,33
1734014,33,27
1734414,41,43
1734514,39,45
1735314,33,27
1735414,34,27
1735814,40,41
1735914,41,42
1736014,43,43
1736314,32,26
1736414,33,27
1736514,34,26
1737014,36,34
1738214,37,33
1738314,35,31
1739014,37,34
1739114,38,36
1740514,33,27
1740714,32,35
1741214,34,30
1741214,34,32
1741314,34,32
1743514,36,35
1744614,34,34
1744914,42,47
1745214,47,48
1745514,36,34
1746914,35,35
1747714,39,41
1746114,33,33
1748514,32,32
1749814,34,34
1751614,38,40
1751914,39,41
1752114,39,41
1753514,35,32
1754814,34,31
1755114,34,31
1757514,37,37
1757714,37,37
1758314,42,47
1760914,33,27
1760914,32,28
1761014,35,27
1762714,38,37
1762814,39,38
1763114,31,27
1763214,36,28
1770014,37,35
1770114,33,28
1771914,37,35
1773614,35,35
1773614,35,36
1773914,31,27
1774014,32,27
1774714,37,36
1775314,34,31
1775414,35,33
1775714,35,36
1777014,35,33
1777114,35,33
1777414,37,35
1777614,34,32
1777714,34,32
1777814,34,31
1778314,35,31
1778414,35,32
1778514,35,33
1779214,34,30
1779414,35,32
1779714,39,37
1779914,37,34
1780014,37,33
1780114,37,33
1780114,37,32
1780214,36,31
1780314,35,30
1780414,36,31
